month_released,rated,genre,runtime_minutes,belongs_to_collection,production_budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_score,dir_acted,dir_animation_dept,dir_art_dept,dir_art_dir,dir_assistant_dir,dir_camera_dept,dir_casting_dept,dir_casting_dir,dir_cinematographer,dir_composer,dir_costume_designer,dir_editor,dir_editorial_dept,dir_location_management,dir_makeup_dept,dir_music_artist,dir_music_dept,dir_producer,dir_production_designer,dir_production_manager,dir_script_dept,dir_sound_dept,dir_soundtrack,dir_special_effects,dir_stunts,dir_visual_effects,dir_writer,non_dom_gross_usd,title_length,worldwide_roi,domestic_roi,non_dom_roi,success_level_ww
12,PG-13,Drama,143.0,0,55000000,51225796,153770052,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,102544256,24,1.7958191272727273,-0.0686218909090909,0.8644410181818182,2
12,R,Drama,104.0,0,35000000,33987757,116148537,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82160780,6,2.3185296285714285,-0.02892122857142857,1.3474508571428572,2
11,PG,Action,131.0,1,100000000,173005002,331323410,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,158318408,17,2.3132341,0.73005002,0.58318408,2
11,R,Action,175.0,0,155000000,34297191,167297191,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,133000000,9,0.07933671612903226,-0.7787278,-0.14193548387096774,1
6,R,Action,119.0,1,120000000,57712751,107212751,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49500000,25,-0.10656040833333333,-0.5190604083333333,-0.5875,0
7,R,Drama,129.0,0,80000000,65948711,96135872,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30187161,24,0.2016984,-0.1756411125,-0.6226604875,1
7,PG-13,Action,126.0,0,90000000,51877963,203653524,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151775561,11,1.2628169333333332,-0.4235781888888889,0.6863951222222222,2
12,PG-13,Crime,125.0,1,110000000,125531634,362989076,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,237457442,14,2.299900690909091,0.14119667272727274,1.1587040181818182,2
7,R,Adventure,88.0,1,9000000,18225165,19474552,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1249387,33,1.163839111111111,1.0250183333333334,-0.8611792222222222,2
12,R,Action,113.0,1,65000000,52397389,131353165,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,78955776,14,1.020817923076923,-0.19388632307692308,0.21470424615384615,2
12,PG-13,Comedy,115.0,1,60000000,279167575,516567575,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,237400000,16,7.609459583333333,3.652792916666667,2.9566666666666666,2
10,R,Comedy,127.0,0,17000000,71502303,109726800,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38224497,8,5.4545176470588235,3.206017823529412,1.2484998235294118,2
10,PG-13,Action,118.0,0,30000000,61255921,61950770,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,694849,19,1.0650256666666666,1.0418640333333333,-0.9768383666666667,2
3,PG-13,Comedy,101.0,0,60000000,88200225,170200225,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,82000000,15,1.8366704166666667,0.47000375,0.36666666666666664,2
9,PG,Animation,90.0,0,75000000,161412000,371741123,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210329123,10,3.9565483066666665,1.15216,1.8043883066666666,2
7,R,Drama,80.0,1,2000000,5792822,11217346,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5424524,13,4.608673,1.896411,1.712262,2
4,PG,Comedy,96.0,0,35000000,22913677,24200318,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1286641,14,-0.30856234285714285,-0.3453235142857143,-0.9632388285714286,0
7,PG,Comedy,95.0,1,19000000,51438175,70112484,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18674309,18,2.6901307368421055,1.7072723684210527,-0.01714163157894737,2
1,PG-13,Comedy,90.0,0,42000000,88073507,173044410,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,84970903,16,3.120105,1.096988261904762,1.0231167380952382,2
3,PG,Adventure,93.0,1,25000000,84185387,180856996,5.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96671609,32,6.23427984,2.36741548,2.86686436,2
3,R,Comedy,104.0,0,35000000,39692139,77392139,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37700000,15,1.2112039714285714,0.1340611142857143,0.07714285714285714,2
12,PG-13,Biography,121.0,0,17500000,23519128,36520451,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13001323,12,1.0868829142857144,0.3439501714285714,-0.25706725714285716,2
7,R,Comedy,102.0,0,2500000,26782316,36028802,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9246486,12,13.4115208,9.7129264,2.6985944,2
8,G,Comedy,113.0,1,45000000,95149435,134713435,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,39564000,40,1.9936318888888889,1.1144318888888889,-0.1208,2
2,R,Crime,97.0,0,50000000,25195050,40119848,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14924798,7,-0.19760304,-0.496099,-0.70150404,0
7,PG-13,Action,104.0,0,100000000,40202379,82078046,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41875667,8,-0.17921954,-0.59797621,-0.58124333,0
11,R,Comedy,87.0,1,29000000,17016190,24716190,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7700000,14,-0.14771758620689654,-0.4132348275862069,-0.7344827586206897,0
10,R,Drama,129.0,1,12000000,1442338,19278598,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17836260,4,0.6065498333333333,-0.8798051666666666,0.486355,1
1,PG-13,Action,84.0,0,40000000,21176322,46176322,4.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,6,0.15440805,-0.47059195,-0.375,1
10,PG-13,Biography,152.0,0,40000000,75305995,124823094,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49517099,3,2.12057735,0.882649875,0.237927475,2
1,PG-13,Comedy,101.0,0,23000000,12189514,12291975,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102461,15,-0.4655663043478261,-0.4700211304347826,-0.9955451739130434,0
3,PG-13,Drama,96.0,0,40000000,47958031,92110539,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44152508,13,1.302763475,0.198950775,0.1038127,2
11,PG,Biography,106.0,0,25000000,51676606,115036108,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63359502,17,3.60144432,1.06706424,1.53438008,2
10,R,Action,98.0,0,20000000,32774834,50948811,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18173977,26,1.54744055,0.6387417,-0.09130115,2
7,PG,Comedy,89.0,0,10000000,9408183,9424052,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15869,9,-0.0575948,-0.0591817,-0.9984131,0
10,PG-13,Horror,91.0,1,10000000,110359362,187281115,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,76921753,10,17.7281115,10.0359362,6.6921753,2
6,PG,Action,120.0,0,110000000,24004159,72004159,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48000000,27,-0.34541673636363635,-0.7817803727272727,-0.5636363636363636,0
9,PG-13,Comedy,98.0,0,35000000,16862585,41666476,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24803891,9,0.19047074285714286,-0.5182118571428571,-0.2913174,1
11,G,Animation,100.0,0,170000000,188042855,312183437,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124140582,17,0.8363731588235294,0.10613444117647058,-0.26976128235294117,1
8,PG-13,Adventure,95.0,1,30000000,58156435,65121280,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6964845,16,1.1707093333333334,0.9385478333333334,-0.7678385,2
2,PG,Biography,135.0,0,28000000,64378093,64474705,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,96612,7,1.3026680357142857,1.2992176071428572,-0.9965495714285715,2
9,PG-13,Drama,114.0,0,30000000,13001257,21577076,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8575819,11,-0.28076413333333333,-0.5666247666666666,-0.7141393666666667,0
9,PG-13,Action,94.0,0,45000000,32003620,61453420,6.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29449800,8,0.36563155555555554,-0.2888084444444444,-0.34556,1
11,R,Biography,118.0,0,11000000,10214647,17443529,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7228882,6,0.5857753636363636,-0.07139572727272728,-0.3428289090909091,1
8,PG-13,Action,97.0,1,25000000,31526393,70326393,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38800000,40,1.81305572,0.26105572,0.552,2
2,PG,Comedy,89.0,0,15000000,29331068,33118854,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3787786,36,1.2079236,0.9554045333333333,-0.7474809333333333,2
5,PG-13,Comedy,119.0,0,50000000,37485528,49842431,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12356903,13,-0.00315138,-0.25028944,-0.75286194,0
12,PG,Comedy,93.0,0,45000000,48114556,48563556,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,449000,10,0.07919013333333333,0.06921235555555555,-0.9900222222222222,1
9,PG,Action,106.0,0,70000000,37760080,49730854,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11970774,37,-0.2895592285714286,-0.4605702857142857,-0.8289889428571429,0
6,PG-13,Comedy,93.0,0,100000000,59475623,96150482,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36674859,18,-0.03849518,-0.40524377,-0.63325141,0
11,PG-13,Action,97.0,0,57000000,28328132,38329114,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10000982,16,-0.32755940350877194,-0.5030152280701754,-0.8245441754385965,0
9,PG-13,Drama,91.0,0,50000000,66711892,117211892,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50500000,13,1.34423784,0.33423784,0.01,2
12,PG-13,Action,113.0,0,75000000,21009180,34009180,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13000000,21,-0.5465442666666667,-0.7198776,-0.8266666666666667,0
5,PG-13,Comedy,92.0,0,5000000,8886160,10206551,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1320391,6,1.0413102,0.777232,-0.7359218,2
12,PG-13,Comedy,110.0,0,26000000,45489752,63463195,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17973443,15,1.4408921153846155,0.7496058461538462,-0.30871373076923075,2
9,PG,Comedy,106.0,0,30000000,9055010,10419084,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1364074,14,-0.6526972,-0.6981663333333333,-0.9545308666666666,0
3,PG-13,Comedy,102.0,0,35000000,25266129,37066129,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11800000,11,0.05903225714285714,-0.2781106,-0.6628571428571428,1
4,PG-13,Drama,137.0,0,92000000,22406362,23911362,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1505000,9,-0.7400938913043478,-0.7564525869565217,-0.983641304347826,0
10,PG,Family,107.0,0,15000000,10411980,14811980,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4400000,16,-0.012534666666666666,-0.305868,-0.7066666666666667,0
3,PG-13,Action,136.0,0,78000000,67286731,108086731,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40800000,7,0.3857273205128205,-0.13734960256410256,-0.47692307692307695,1
8,R,Crime,90.0,0,500000,603951,1348750,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,744799,10,1.6975,0.207902,0.489598,2
2,R,Comedy,104.0,0,8500000,5001655,7573551,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2571896,10,-0.108994,-0.41157,-0.697424,0
5,R,Comedy,86.0,0,16000000,13922211,14553807,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,631596,10,-0.0903870625,-0.1298618125,-0.96052525,0
7,PG,Action,95.0,0,55000000,6768055,28231444,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21463389,12,-0.48670101818181816,-0.8769444545454546,-0.6097565636363637,0
5,PG,Comedy,91.0,0,40000000,14018364,21156715,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7138351,15,-0.471082125,-0.6495409,-0.821541225,0
10,R,Drama,100.0,0,20000000,5005899,14603001,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9597102,5,-0.26984995,-0.74970505,-0.5201449,0
9,PG-13,Drama,141.0,0,23000000,16123851,19123851,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000000,11,-0.16852821739130436,-0.298963,-0.8695652173913043,0
10,R,Comedy,107.0,0,22000000,12784713,20034713,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7250000,17,-0.08933122727272727,-0.41887668181818183,-0.6704545454545454,0
4,PG-13,Comedy,98.0,1,30000000,16323969,26323969,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000,19,-0.12253436666666667,-0.4558677,-0.6666666666666666,0
4,PG-13,Comedy,99.0,0,20000000,13548322,14566246,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1017924,4,-0.2716877,-0.3225839,-0.9491038,0
11,R,Comedy,103.0,0,40000000,13395939,35195939,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21800000,5,-0.120101525,-0.665101525,-0.455,0
8,PG,Comedy,88.0,0,20000000,9109322,9355369,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,246047,28,-0.53223155,-0.5445339,-0.98769765,0
4,PG-13,Comedy,97.0,0,12000000,31203964,31286759,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82795,23,1.6072299166666666,1.6003303333333334,-0.9931004166666667,2
4,PG,Animation,76.0,0,110000000,50026353,76482461,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26456108,17,-0.3047049,-0.5452149727272727,-0.7594899272727272,0
11,PG,Comedy,99.0,0,50000000,73701902,96469187,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22767285,25,0.92938374,0.47403804,-0.5446543,1
1,PG-13,Comedy,96.0,0,24000000,16980098,17589829,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,609731,29,-0.26709045833333334,-0.2924959166666667,-0.9745945416666667,0
12,R,Drama,131.0,0,30000000,3765585,18765585,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000000,22,-0.3744805,-0.8744805,-0.5,0
10,PG-13,Action,115.0,0,60000000,74541707,102332848,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27791141,9,0.7055474666666667,0.24236178333333333,-0.5368143166666667,1
1,PG-13,Drama,95.0,1,8000000,40066497,50811858,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10745361,14,5.35148225,4.008312125,0.343170125,2
12,PG-13,Biography,118.0,0,24000000,6144806,8292914,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2148108,14,-0.6544619166666666,-0.7439664166666666,-0.9104955,0
10,R,Comedy,91.0,0,10000000,70527,91201,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20674,6,-0.9908799,-0.9929473,-0.9979326,0
1,PG-13,Comedy,88.0,0,50000000,6471394,6626115,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,154721,14,-0.8674777,-0.87057212,-0.99690558,0
11,Not Rated,Drama,192.0,0,7000000,2938532,7017859,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4079327,10,0.0025512857142857143,-0.5802097142857143,-0.417239,1
8,PG-13,Comedy,107.0,0,30000000,20422207,21758371,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1336164,17,-0.2747209666666667,-0.31925976666666667,-0.9554612,0
4,PG-13,Comedy,90.0,0,32000000,17848322,29939591,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12091269,18,-0.06438778125,-0.4422399375,-0.62214784375,0
10,R,Crime,125.0,0,11000000,3753806,13353855,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9600049,10,0.2139868181818182,-0.6587449090909091,-0.12726827272727273,1
2,PG,Action,91.0,0,18000000,16703799,16959614,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,255815,14,-0.057799222222222224,-0.07201116666666667,-0.9857880555555556,0
2,PG-13,Comedy,110.0,0,26000000,14469428,14494770,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25342,20,-0.44250884615384617,-0.4434835384615385,-0.9990253076923077,0
11,PG-13,Adventure,157.0,1,150000000,290201752,886742787,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,596541035,35,4.91161858,0.9346783466666667,2.9769402333333335,2
12,PG-13,Drama,145.0,0,85000000,57010853,161510853,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104500000,19,0.9001276823529412,-0.32928408235294115,0.22941176470588234,1
11,PG,Drama,129.0,0,28000000,38372662,126549607,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88176945,17,3.5196288214285714,0.3704522142857143,2.149176607142857,2
6,PG-13,Action,140.0,1,150000000,205343774,358858124,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,153514350,13,1.3923874933333333,0.36895849333333336,0.023429,2
12,R,Drama,134.0,0,13900000,83043761,176980863,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,93937102,18,11.732436187050359,4.974371294964029,5.758064892086331,2
4,R,Crime,124.0,1,40000000,74103820,158527918,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84424098,8,2.96319795,0.8525955,1.11060245,2
7,PG,Adventure,115.0,0,150000000,206459076,475825484,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,269366408,33,2.1721698933333333,0.37639384,0.7957760533333333,2
7,R,Comedy,119.0,0,40000000,209218368,283218368,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,74000000,16,6.0804592,4.2304592,0.85,2
6,PG-13,Adventure,116.0,0,132000000,234280354,606836535,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,372556181,17,3.5972464772727273,0.7748511666666666,1.8223953106060606,2
5,R,Action,144.0,0,110000000,47398413,218674938,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,171276525,17,0.9879539818181818,-0.5691053363636364,0.5570593181818182,1
2,R,Action,121.0,1,75000000,75976178,221593554,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,145617376,11,1.95458072,0.013015706666666666,0.9415650133333333,2
12,PG-13,Action,187.0,0,207000000,218080025,550517357,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,332437332,9,1.6595041400966184,0.05352669082125604,0.6059774492753623,2
4,PG,Adventure,109.0,0,45000000,51019112,102746214,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51727102,36,1.2832492,0.13375804444444445,0.14949115555555556,2
7,PG-13,Action,106.0,1,87500000,154696080,333132750,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178436670,14,2.8072314285714284,0.7679552,1.0392762285714285,2
9,PG-13,Action,119.0,0,39000000,25514517,40319440,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14804923,8,0.03383179487179487,-0.3457816153846154,-0.6203865897435897,1
7,PG-13,Action,136.0,0,120000000,35818913,163018913,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127200000,10,0.3584909416666667,-0.7015090583333333,0.06,1
10,R,Comedy,94.0,1,1125000,16124543,18673274,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2548731,10,15.598465777777777,13.332927111111111,1.2655386666666666,2
12,R,Drama,124.0,0,15000000,23089926,87950928,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64861002,11,4.8633952,0.5393284,3.3240668,2
7,PG,Adventure,100.0,0,35000000,63939454,83109359,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19169905,8,1.3745531142857144,0.8268415428571428,-0.4522884285714286,2
5,PG,Animation,86.0,1,75000000,193595521,556559566,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362964045,10,6.420794213333333,1.5812736133333334,3.8395206,2
6,PG,Comedy,119.0,1,25000000,39053061,41560117,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2507056,37,0.66240468,0.56212244,-0.89971776,1
5,PG-13,Comedy,113.0,0,82000000,158119460,191558505,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33439045,16,1.3360793292682926,0.9282860975609756,-0.5922067682926829,2
8,PG-13,Thriller,85.0,0,26000000,57891803,96666486,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38774683,7,2.717941769230769,1.2266078076923077,0.49133396153846154,2
5,R,Horror,113.0,0,35000000,32064800,70064800,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38000000,12,1.0018514285714286,-0.08386285714285714,0.08571428571428572,2
8,R,Action,109.0,0,30000000,74494381,92494381,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18000000,13,2.083146033333333,1.4831460333333333,-0.4,2
8,PG-13,Comedy,104.0,1,53000000,80270227,109848461,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29578234,20,1.0726124716981131,0.5145325849056603,-0.44192011320754715,2
4,PG-13,Crime,128.0,0,90000000,72708161,162753837,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90045676,15,0.8083759666666667,-0.19213154444444444,0.0005075111111111111,1
